NumAeronaves,Aircraft A,Aircraft A Ini Man Time,Aircraft A Ini Man Lat,Aircraft A Ini Man Lon,Aircraft A Ini Man Alt,Aircraft A Ini Man Vel_xy,Aircraft A Ini Man Vel_z,Aircraft A Ini Man Track,Speed Maneuver,Altitude Maneuver,Track Maneuver,Aircraft A End Man Time,Aircraft A End Man Lat,Aircraft A End Man Lon,Aircraft A End Man Alt,Aircraft A End Man Vel_xy,Aircraft A End Man Vel_z,Aircraft A End Man Track,Aircraft A Conflict Time,Aircraft A Conflict Lat,Aircraft A Conflict Lon,Aircraft A Conflict Alt,Aircraft A Conflict Vel_xy,Aircraft A Conflict Vel_z,Aircraft A Conflict Track,Aircraft B,Aircraft B Conflict Time,Aircraft B Conflict Lat,Aircraft B Conflict Lon,Aircraft B Conflict Alt,Aircraft B Conflict Vel_xy,Aircraft B Conflict Vel_z,Aircraft B Conflict Track
4678,4aca13,2024-05-29 07:26:34,53.980386171002245,3.8788858225903295,11585.03673704362,234.2021099492425,-0.031746111660513644,199.89174396324643,0,0,-1,2024-05-29 17:34:34,42.21393290369718,0.4471637962118485,11057.099372601147,237.50812561039217,0.42925351659798244,182.69303754999913,2024-05-29 07:34:34,53.030401953392825,3.3031889345150707,11585.03673704362,242.01565252082654,0.0,179.04998938775793,408059,2024-05-29 07:33:54,52.9710898989899,3.1696929292929292,11582.189898989898,219.96386457289552,0.0,299.8765656565657
4678,4b1619,2024-05-29 10:07:15,43.1522984835386,0.06446630793735744,11163.70121800784,232.59923874735685,-3.0739268314879977,225.46610852688903,0,0,-1,2024-05-29 10:22:15,41.485135109038914,-1.207556206642795,11188.514338804083,241.01830479816067,5.477920948732264,209.61416140835289,2024-05-29 10:08:15,43.064130650631796,-0.05766451829443289,11163.70121800784,232.72898052879893,0.6072793028885289,223.46325558451989,3c0ac7,2024-05-29 10:08:03,42.999896392698325,-0.04762338526603849,10631.441440432876,228.28791825786845,0.6072793028885289,205.66665422769537
4678,4b1815,2024-05-29 10:03:53,51.267207211951565,-1.8452044973422073,10292.081163840778,260.1970269656232,-0.028194430090351115,97.81723423229882,0,-1,0,2024-05-29 17:10:53,54.73249216764514,13.94662939579586,10256.55638222823,232.02416090862437,-0.1142046628079905,38.89434031603323,2024-05-29 10:43:53,50.49542907115982,6.9440997390026675,10292.081163840778,206.46349629751577,0.5914004914004911,117.13411695552838,408059,2024-05-29 10:42:54,50.5320555009555,7.003805705705706,10653.677395577397,253.11520065520068,0.5914004914004911,135.62399945399946
4678,4baa6f,2024-05-29 08:33:15,44.65364476478261,20.701142898421892,10602.589953723353,231.90864204390567,-1.6019319092285704,148.86399084761308,0,0,-1,2024-05-29 08:57:15,43.630266409311545,24.082081242179623,10650.466244676276,232.79104525551244,-3.5467254321936936,129.10714637686095,2024-05-29 08:37:15,44.224778410048884,21.062307517368218,10602.589953723353,236.12193315025624,-18.219221128749624,136.40506661560585,4bc894,2024-05-29 08:36:55,44.18948273381295,21.076507913669065,10226.956834532373,219.53211137247294,-18.219221128749624,283.0
4678,4bb1e3,2024-05-29 10:21:52,40.42108962884278,21.352910706569716,12197.374372944925,249.337615041891,-0.44648707914349106,254.1977638615198,0,0,1,2024-05-29 10:51:52,40.865204385717306,16.502979001111537,12192.000594095744,231.89564951329152,0.0002482376503596304,272.74765395034706,2024-05-29 10:38:52,39.795266850791585,18.483418299475066,12197.374372944925,230.37733883878636,0.1599338833554197,276.9621181171113,896197,2024-05-29 10:38:36,39.76950997876858,18.478368152866242,11887.0,259.75920749300025,0.1599338833554197,138.0
4678,4bb267,2024-05-29 10:53:34,48.69891580987848,21.73397508830491,10212.882601378527,234.6307218506595,-0.6822785546292889,341.6010267765268,0,0,1,2024-05-29 11:09:34,50.585979024804594,20.925651729212134,10160.709886142815,228.12155709209972,0.6803202572668526,319.6648925096656,2024-05-29 10:55:34,48.93912609354263,21.612816291576085,10212.882601378527,234.02966906490897,-3.0001389764750375,340.2529923004194,45d065,2024-05-29 10:54:50,48.902401527076606,21.642977561067386,10730.677970587312,226.20896710197857,-3.0001389764750375,73.5245906368568
4678,4bb267,2024-05-29 11:09:34,50.585979024804594,20.925651729212134,10160.709886142815,228.12155709209972,0.6803202572668526,319.6648925096656,0,0,1,2024-05-29 11:35:34,53.59569525117939,18.819200614567013,10261.857655162443,242.7328023873765,-0.3459107207742476,339.7471170497065,2024-05-29 11:28:34,52.36643335932564,18.500006628469407,10160.709886142815,235.24109247584678,0.0,335.63808652024335,478742,2024-05-29 11:28:05,52.38923908045977,18.507403448275863,10668.0,219.65317180958093,0.0,151.0
4678,4bb4f4,2024-05-29 09:04:03,41.826807723576415,29.27135525295091,10788.274284466885,241.28850421748118,1.4621655515299767,338.77738409254044,0,0,-1,2024-05-29 09:37:03,44.85559733875609,25.539712888176357,10972.025865786938,232.81639405507923,2.083759469746342e-05,321.0529299331649,2024-05-29 09:22:03,44.01314232276189,28.114656487335328,10788.274284466885,229.30293781353205,0.0,318.2281339667919,76cdb6,2024-05-29 09:21:11,43.98265743243243,28.13067635135135,11277.0,255.39413251623114,0.0,131.53378378378378
4678,4bc883,2024-05-29 09:44:19,43.40575911734922,23.9024592709091,10367.813378426374,227.48354716939326,0.03942841496907246,317.5688735099986,0,0,-1,2024-05-29 10:15:19,44.7170422238409,19.16452043059131,10362.997816054425,220.67093171505047,-1.6869805169442869e-06,299.1788295149501,2024-05-29 09:48:19,43.768224825181036,23.44599874795923,10367.813378426374,221.9878536454958,-0.9927140255009107,305.53650842920496,452138,2024-05-29 09:47:24,43.81995573770492,23.33801693989071,10486.333333333334,237.66045751690146,-0.9927140255009107,153.0
4678,4bc88b,2024-05-29 09:19:46,45.11829593653993,22.834180458569286,10363.010113974116,224.8177976928553,6.615571931220802e-05,342.4034240277013,0,0,-1,2024-05-29 10:04:46,48.28576083318264,16.659418067254606,10253.800754445474,220.25126407189762,-0.21145673834377327,326.3551124665543,2024-05-29 09:28:46,46.15936714272145,22.362939888066762,10363.010113974116,224.31597619625478,5.977999999999999,304.76022524308354,452138,2024-05-29 09:28:24,46.16502,22.295456,10558.2,236.8477574775458,5.977999999999999,164.0
4678,4bccab,2024-05-29 07:12:08,46.99155505291301,14.670264400721074,10274.324721857856,238.12064230276582,-1.8186034258469777,116.53849708367822,0,1,0,2024-05-29 15:12:08,42.19616355559707,27.7199421740079,10226.535615199964,229.3678236795609,-7.353168979466539,99.281625050656,2024-05-29 08:21:08,43.02018394848302,25.858126136579468,10274.324721857856,232.48773073755945,-2.3610111495578625,108.40664561739878,471f4c_1,2024-05-29 08:20:38,43.00435137254902,25.803585098039214,10669.192156862746,228.7596400996151,-2.3610111495578625,281.0
4678,4bce15,2024-05-29 08:48:12,42.065442219830494,24.092195086995755,11277.074132133062,239.46237642113627,0.007944041151872272,117.1358773284741,0,0,1,2024-05-29 09:09:12,40.14216490808242,26.387243284708028,11296.048243092991,228.93513525671634,2.3137348168783536,134.18663003540468,2024-05-29 09:03:12,41.17887063235327,26.392570864739742,11277.074132133062,230.4461502306892,0.0,143.2928756337808,4bb573,2024-05-29 09:02:13,41.16108569365466,26.495000830399857,11559.904702590486,235.4716081299324,0.0,199.58715407527757
4678,4ca9d0,2024-05-29 07:25:28,41.68094405650967,0.7209529168870844,10973.64430435657,216.01046624288878,-0.06829569830874914,-1.7437785062791016,0,0,-1,2024-05-29 08:46:28,50.47479045867897,-1.0209733610789093,8681.72643511422,189.09196454736232,-6.11032259059648,15.141055612216151,2024-05-29 08:00:28,45.761804846721226,0.5493802465286026,10973.64430435657,208.86982449457778,0.0,348.06523421492153,39d30f,2024-05-29 07:59:33,45.842236820228614,0.4327047800484932,10954.753086248702,225.00117264262803,0.0,30.80638725320402
4678,505f15,2024-05-29 10:00:00,38.48746343245664,29.236645713853125,11063.298102847693,305.00137183659416,-10.477932942751176,147.94484538075866,-1,0,0,2024-05-29 12:09:00,38.96176308301497,28.89181002908503,10378.317552650933,222.09357982359882,-20.44494069899681,129.4603164312996,2024-05-29 10:02:00,38.20790633249115,29.458645686168243,11063.298102847693,255.52238378978495,-5.371259799050458,142.30432812975633,4bce15,2024-05-29 10:01:12,38.12531235508446,29.368299867505797,10986.981384564426,216.62092306306525,-5.371259799050458,123.40002649884067
4678,505f15,2024-05-29 09:54:00,39.13521880347393,28.775484368945296,11235.124537207183,355.6445409185775,-8.019518355557736,151.41025750435284,-1,0,0,2024-05-29 17:24:00,41.13535905296015,27.218447776224348,11186.056254300922,230.16521447761087,-2.081222042861576,143.22949288858342,2024-05-29 10:00:00,38.12214209130746,29.47828215073968,11235.124537207183,305.00137183659416,-5.393710205734054,147.94484538075866,4bce15,2024-05-29 09:59:12,38.11618973169924,29.38166204041073,10985.76667770785,216.54953716155245,-5.393710205734054,123.36759191785359
4678,76cce2,2024-05-29 06:44:00,50.97209724859618,13.398180260300503,11276.999994779238,261.0307842869508,-2.0186137236725812e-07,113.06529552201923,0,0,1,2024-05-29 07:06:00,48.96979420836361,16.84472553960353,11276.98771541903,252.87406076024513,-5.480895799870091e-05,130.22892754046524,2024-05-29 06:48:00,50.750751020616626,14.216362481866902,11276.999994779238,258.75950428525795,0.15231585694906158,125.3147977544348,3c5ee1,2024-05-29 06:47:31,50.731857528957526,14.227562548262547,11355.899613899614,221.5553280668021,0.15231585694906158,323.0
4678,76cd6d,2024-05-29 08:49:44,42.50632951181221,30.847171756773726,11873.694148246055,247.14112089397133,2.4378768809809657,287.61720095613697,0,0,1,2024-05-29 09:10:44,44.17693599563118,27.653671871166758,12191.260946789498,257.8316718062153,0.0051661661644146935,305.34787824378225,2024-05-29 09:04:44,43.11036415038566,28.254476623671284,11873.694148246055,258.0215805655041,-24.411009301679854,308.161227219219,8963ef,2024-05-29 09:03:34,43.04854489795918,28.207114285714287,11731.387755102041,268.3001677077206,-24.411009301679854,122.0
4678,8880e1,2024-05-29 17:53:20,22.77659286059921,88.61014273147723,12341.776450479007,255.89415643206976,-3.302915142288308,115.816430108125,0,0,-1,2024-05-29 18:27:20,22.080974430298916,93.46601032640716,12245.276787398367,249.22694257466225,-9.519660398832116,98.85983664644255,2024-05-29 17:54:20,22.71615763427769,88.7446750189883,12341.776450479007,258.4923474943557,0.0,113.16154938660475,4005d4,2024-05-29 17:53:22,22.74132514325359,88.81543766734333,11900.697955649202,237.8965994295552,0.0,97.16593057018783
4678,8940a0,2024-05-29 07:33:02,49.88568722379369,11.69775303335778,11089.954054581838,270.33254566523544,-18.089873535341344,104.89690706729958,0,1,0,2024-05-29 12:07:02,37.42840122833049,36.51760518803872,11136.068917237659,244.22208834794282,22.645377814266297,121.81219552243515,2024-05-29 07:43:02,49.50874305052873,13.869609933452892,11089.954054581838,260.72502015523963,-4.0263787721123805,106.40248183393605,4bc84c,2024-05-29 07:42:56,49.55387419354839,13.744086290322581,10946.258064516129,224.2071179239,-4.0263787721123805,305.0
4678,a07176,2024-05-29 18:26:08,41.86899019451815,-87.68754331905093,11476.325367372481,250.57296282488468,0.5039054915333934,235.09542570487562,0,0,-1,2024-05-29 18:53:08,38.96041550650486,-90.42487660888236,11430.82031419512,238.7240884331306,-5.330991700268839,218.92782633389055,2024-05-29 18:38:08,40.938336748840364,-89.4559490998136,11476.325367372481,250.12219946980534,0.3116239978349013,208.70173013531164,a7b4f2,2024-05-29 18:37:33,40.98846956521739,-89.3467768115942,11277.0,257.89432682027297,0.3116239978349013,155.082497212932
4678,a1db22,2024-05-29 08:57:51,33.730303000960454,-79.66958610972176,11008.695732863736,205.39365664921633,0.1807050264833294,214.66095333913168,0,1,0,2024-05-29 16:27:51,32.443603352025654,-104.84464537521256,10959.947501732711,242.51235762563965,-0.945601028830659,124.39538088337197,2024-05-29 09:04:51,33.09039135373593,-80.19674658303137,11008.695732863736,211.87460412854728,5.471093336470035,213.34428658861214,a857cf,2024-05-29 09:04:51,33.0648,-80.22012857142857,11015.57142857143,176.70007479548602,5.471093336470035,21.0
4678,a33eb1,2024-05-29 11:02:01,35.03770590784836,-90.56166401374945,10671.243259574101,262.99194889871995,0.008517347249425475,89.65891106784329,0,0,-1,2024-05-29 11:57:01,37.66421213331604,-81.54275254261638,10667.999999380505,260.8388098664483,5.252712793032629e-09,73.00627387203166,2024-05-29 11:03:01,35.03842940380262,-90.38873219201483,10671.243259574101,262.31498279565517,0.002223901973265436,87.32429587559089,ac2d09,2024-05-29 11:02:13,35.012600453532784,-90.39931632718013,10666.931090070018,271.96283497772123,0.002223901973265436,80.66110518777847
4678,a3f579,2024-05-29 10:02:59,34.84789917241529,-83.57666598748423,10699.299379564862,199.7459686754168,0.09581164398781816,341.3425338398812,0,-1,0,2024-05-29 16:11:59,39.994999967091985,-91.5289612856045,10651.841665874428,217.60306735920415,-0.8655420981890916,301.2209301985447,2024-05-29 10:14:59,36.07593453317975,-84.08386328680825,10699.299379564862,206.4013006020971,0.0,340.4975369793862,a51b1a,2024-05-29 10:14:01,36.10107088122606,-84.00169310344828,11277.0,289.26171112018295,0.0,138.8582375478927
4678,a42665,2024-05-29 17:16:20,40.55763430713105,-94.37871412521538,10906.646140933977,220.92389558902823,-7.258687239276767,283.96649808031765,0,0,1,2024-05-29 18:11:20,41.55504253709125,-100.84037148548451,10976.066168097608,217.20751123695226,0.32393118885547584,298.223789151943,2024-05-29 17:30:20,40.95955776423261,-96.511905135947,10906.646140933977,199.15224648373828,0.0,282.4720630060276,a3c3e0,2024-05-29 17:29:40,40.978440873460244,-96.47695834266517,11277.0,248.4502992940562,0.0,79.17245240761478
4678,a5d648,2024-05-29 11:04:06,34.30023999979103,-92.57360479218237,10671.778900485819,250.02930788852473,0.020590259062178984,38.17578460876189,0,0,-1,2024-05-29 11:49:06,39.53054781880098,-90.45418667248246,10700.527082629691,225.79536775249048,0.3228186173303921,19.516197588734215,2024-05-29 11:21:06,36.106577063915594,-90.84133174988055,10671.778900485819,221.37865704965327,0.0,12.68050711322006,ac82f8,2024-05-29 11:20:58,36.10928466227348,-90.94000136738056,10958.604546952223,229.47455047684159,0.0,213.2158945634267
4678,a676c4,2024-05-29 07:20:40,37.480130110236246,-86.0987452319125,10362.882544620856,218.1879602149321,-0.0039034944400479395,217.325087602506,0,0,1,2024-05-29 08:30:40,33.437023876119355,-94.18359140570976,10363.003016519056,195.57620778255284,0.0003039960189874778,234.57527424140886,2024-05-29 07:45:40,35.133908792116515,-88.307258832969,10362.882544620856,206.11246983546744,-0.7499766783120663,240.20949008601028,a6a6f6,2024-05-29 07:45:21,35.15758474576271,-88.31883288135593,9931.864406779661,278.43418135035904,-0.7499766783120663,125.5864406779661
4678,a88072,2024-05-29 10:48:08,41.5288732959427,-73.17719059003558,10599.677354406116,199.99918004910333,4.064761366827541,230.81742472637814,0,1,0,2024-05-29 17:12:08,37.39738902696784,-81.06737804409688,10563.30242920327,221.72864898532708,-1.4608338642795176,340.04732646679923,2024-05-29 11:24:08,39.069043738807686,-77.11450854755755,10599.677354406116,203.58354164263065,-0.31177680525164114,232.63329276273709,a46e6a,2024-05-29 11:23:56,39.01725233737816,-77.11236373980506,10973.22079013328,193.69340083548838,-0.31177680525164114,241.03154724487766
4678,aaf656,2024-05-29 08:35:56,31.724229977758124,-81.18848555687885,11310.822515680376,233.0922011278153,-0.3383801571254552,8.497537238956761,0,0,1,2024-05-29 09:34:56,38.17594619078825,-75.37382812742736,11300.139913633562,258.1962989730895,-0.0887830066134168,28.12564979231983,2024-05-29 09:09:56,35.964055116940784,-80.42842466918812,11310.822515680376,260.440703551771,0.007734295807095685,35.49158944565728,c01ebb,2024-05-29 09:09:50,35.95186931961296,-80.4278111841499,11589.153051758562,236.81654849740855,0.007734295807095685,175.38721425280295
4678,ab1ffe,2024-05-29 17:45:28,39.23853496405224,-104.18245758619807,10663.364900615388,249.61580595641956,-0.58044866623453,84.69910471888466,0,0,-1,2024-05-29 17:55:28,39.68501026846358,-102.50896898688558,10521.965284258858,259.45499779690033,-18.2544659771379,66.60801444927867,2024-05-29 17:52:28,39.32487859774635,-102.9724753033823,10663.364900615388,259.28593308357364,0.323404131640136,66.4574447433504,ab38a1,2024-05-29 17:52:15,39.35877309962439,-103.02977428456448,10369.29218386693,218.11792207290512,0.323404131640136,221.76098595957788
4678,ab2c8e,2024-05-29 17:45:34,42.49677423370524,-95.7205959763098,10835.545478638423,210.70481401647842,-9.588567767738558,257.9392711375607,0,0,1,2024-05-29 19:11:34,43.10994217185092,-105.40868340920275,10923.04771862301,217.69346025700378,-3.573987967052439,231.53456445823323,2024-05-29 17:48:34,42.42513725922733,-96.17144842858076,10835.545478638423,209.13491343105358,0.0,253.14102780171262,abaf1e,2024-05-29 17:47:44,42.35653968253968,-96.06753015873015,10363.0,220.89389271412472,0.0,294.23809523809524
4678,ab3c0d,2024-05-29 17:57:37,43.26369975793259,-83.1386571890072,11108.16870159657,259.593865784194,-10.591860229162902,80.45002462505092,0,0,-1,2024-05-29 18:13:37,44.190698471604556,-80.33649041715653,11097.666896701634,257.7959469671061,-10.844979713222639,63.62059079409883,2024-05-29 18:09:37,43.540924629767765,-80.86288996693996,11108.16870159657,256.3524460473485,9.190371991246726e-05,60.799954644414214,a05627,2024-05-29 17:59:36,43.52138851004575,-80.85767548040582,11574.525343147006,244.7992870499304,9.190371991246726e-05,256.1456256216431
4678,ad8b20,2024-05-29 10:06:28,39.771724233389,-88.33231846761015,11004.674099080778,187.67387571300645,0.15460131427730256,265.56938622395825,0,1,0,2024-05-29 16:31:28,36.17239092030392,-114.45088095332828,10956.58555683762,239.64690605976185,7.951546692953924e-46,158.45842000556954,2024-05-29 12:33:28,38.60925601765084,-107.43453760803598,11004.674099080778,224.10157521983132,-4.986421062171471,232.49760354911908,ab0ed6,2024-05-29 11:00:24,38.67084361065797,-107.46027406199022,11086.311430125068,244.0440180480851,-4.986421062171471,64.17887982599238
4678,ae1479,2024-05-29 10:28:18,31.401732030626377,-81.26955244768422,10417.042541011091,189.8912120807367,-3.1898395220829814,195.83659692253434,0,-1,0,2024-05-29 15:30:18,34.0525485079971,-82.95469503461435,10368.871797565034,206.74194795893987,-2.7818572451659076,120.6431009787537,2024-05-29 10:30:18,31.20400463905211,-81.33483739210742,10417.042541011091,189.74297482581932,0.0,195.82187149390768,a12711,2024-05-29 10:29:26,31.2395125,-81.4307125,10058.0,229.81255380426646,0.0,7.5
